"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0040011","BP","GO:0040011","locomotion",183,0.259296437096904,2.12122164298614,0.00123456790123457,0.0224662119329564,0.0177231373689949,523,"tags=53%, list=37%, signal=38%","387695/6374/6423/28454/2637/154754/28834/28452/2147/6288/28424/6362/28907/28938/28776/1277/28876/28809/1237/115908/28937/338879/131578/28874/10563/28940/28395/7857/28450/2838/3362/4015/28796/28825/28394/28822/28791/3929/8600/28449/2596/10631/28793/2191/28913/4747/4920/6372/28457/28461/28816/6289/3458/28420/28823/28797/28817/28442/6036/7130/28439/28434/28392/28908/28815/8941/127435/1289/1278/28813/1588/338/1235/28299/28919/4318/3539/9358/643/5228/9355/1281/54209/26585/28912/3494/2903/3514/247/3952/3538/90249/6363/100048912/23213/3493/8701"
"GO:0051704","BP","GO:0051704","multi-organism process",183,0.30168153733628,2.46796066097851,0.00123456790123457,0.0224662119329564,0.0177231373689949,529,"tags=57%, list=37%, signal=41%","387695/8749/6374/22917/28454/5968/28455/28464/1401/440068/28834/6037/28391/2019/28466/28452/2147/28424/28414/28401/90019/28385/153218/5967/28426/5744/28458/3240/718/28445/28396/28473/28468/28467/338879/131578/28444/5367/10563/28423/28395/28450/5320/2838/28394/3929/28388/28449/28448/1833/57817/6372/28457/28461/28400/3458/28420/3356/23627/4316/150221/28442/2056/6036/2244/7130/28439/28434/5266/28412/28392/554236/338/1235/5553/3624/100423062/4318/3539/2243/5228/3502/3503/54209/3075/9447/28912/22829/3494/28409/338773/151887/148229/84072/3514/3500/3501/10661/3952/3538/6363/3493/28410/3559"
"GO:0016192","BP","GO:0016192","vesicle-mediated transport",191,0.26366189520688,2.17088270095179,0.00124223602484472,0.0224662119329564,0.0177231373689949,531,"tags=54%, list=38%, signal=39%","117156/28454/28455/28464/1401/28834/6037/28391/28466/28452/2147/6288/28424/28414/28401/90019/28907/28385/28426/28938/28458/28776/3240/718/28876/28809/28445/28396/28473/28937/28468/28467/28874/28444/28940/28423/28395/28450/91683/28796/28825/8973/28394/28822/28791/3929/28388/28449/28448/28793/28913/285643/28457/28461/2266/28816/28400/3458/28420/28823/3356/28797/28817/28442/6036/2244/7130/28439/28434/28412/28392/28908/28815/8941/28813/338/5553/28299/28919/100423062/4318/3539/2243/3502/3503/54209/26585/28912/22829/3494/28409/3514/3500/3250/7036/3501/3952/343702/3538/6363/2214/3493/28410/28820"
"GO:0005102","MF","GO:0005102","signaling receptor binding",188,0.299691852483049,2.4520527597238,0.0012453300124533,0.0224662119329564,0.0177231373689949,464,"tags=51%, list=33%, signal=39%","3381/387695/6374/147920/6423/28454/28455/7045/28464/1401/28834/28391/28466/28452/2147/6288/28424/28414/28401/6362/28385/5967/28426/2847/3933/7032/5744/28458/718/28445/970/28396/115908/28473/28468/28467/10874/28444/5367/10563/28423/28395/7857/28450/2662/28394/3929/8600/28388/28449/28448/28682/1758/28577/2191/57817/54102/4920/6372/28457/28461/2266/6289/28400/3458/28420/150221/28442/2056/2244/28439/28434/28412/28392/10882/1289/338/3624/100423062/28653/3539/2243/9358/7471/5228/3502/1281/3503/26585/3484/28589/22829/3494/1311/28409"
"GO:0006928","BP","GO:0006928","movement of cell or subcellular component",188,0.248348827043401,2.03196857599051,0.0012453300124533,0.0224662119329564,0.0177231373689949,523,"tags=52%, list=37%, signal=37%","387695/6374/6423/28454/2637/154754/28834/28452/2147/6288/28424/6362/28907/28938/28776/1277/28876/28809/1237/115908/28937/338879/131578/28874/10563/28940/28395/7857/28450/2838/3362/4015/28796/28825/28394/28822/28791/3929/8600/28449/2596/10631/28793/2191/28913/285643/4747/4920/6372/28457/28461/28816/6289/3458/28420/28823/28797/28817/28442/7138/7130/28439/28434/28392/28908/28815/8941/127435/1289/1278/28813/1588/338/1235/28299/28919/4318/3539/9358/643/5228/9355/1281/54209/26585/28912/3494/3514/247/3952/3538/90249/6363/100048912/23213/3493/8701"
"GO:0002684","BP","GO:0002684","positive regulation of immune system process",169,0.368864686892203,2.95131332661864,0.00125628140703518,0.0224662119329564,0.0177231373689949,586,"tags=67%, list=41%, signal=45%","28454/28455/28464/1401/28834/28391/28466/28452/2147/28424/28414/28401/28907/28385/28426/28938/28458/28776/718/28876/28809/28445/970/28396/28473/28937/28468/28467/28874/28444/10563/28940/28423/28395/28450/28796/28825/28394/28822/28791/3929/8600/28388/28449/28448/28682/28793/28577/28913/4920/28457/28461/2266/28816/28400/3458/28420/28823/28797/28817/28442/2056/2244/28439/28434/28412/28392/28908/28815/2865/28813/338/1235/28299/28919/3624/100423062/28653/3539/2243/5228/716/3502/3503/54209/3075/9447/28912/28589/3494/28409/3514/3500/715/3501/861/3952/3558/3538/6363/2214/3493/28410/3559/28820/29851/10673/11006/51284/2209/23547/10071/717/51311"
"GO:0001775","BP","GO:0001775","cell activation",152,0.284590355102287,2.24455779060567,0.00126262626262626,0.0224662119329564,0.0177231373689949,945,"tags=93%, list=67%, signal=34%","28454/28455/28464/28834/6037/28391/28466/28452/2147/6288/28424/28414/28401/28385/28426/28458/1277/3240/718/53833/28445/970/28396/28473/28468/28467/28444/28423/28395/28450/26279/28394/3929/8600/28388/28449/28448/6372/28457/28461/2266/28400/3458/28420/28442/2056/6036/2244/7130/28439/28434/28412/28392/1278/1235/5553/3624/100423062/4318/6664/3539/2243/643/7471/3502/1281/3503/54209/3494/1311/28409/3514/3500/3501/861/3952/3558/3538/6363/3493/28410/3559/29851/10673/5657/11006/51284/51311/257101/3507/8832/170482/1118/28408/2213/8740/7076/4069/53831/6947/56729/6708/5169/11326/84433/1794/116844/10326/3903/6590/50615/1536/114897/56833/202309/3071/55423/146850/64805/5317/133396/338376/860/8635/240/51237/558/3569/57379/942/5197/8744/284021/917/712/914/7226/2357/10859/11314/23601"
"GO:0006508","BP","GO:0006508","proteolysis",153,0.290032247060169,2.2839012659189,0.00126422250316056,0.0224662119329564,0.0177231373689949,492,"tags=56%, list=35%, signal=41%","8749/6423/28454/154754/1470/440068/28834/51200/28452/2147/27299/280664/28424/28907/153218/3933/28938/8038/28776/3240/718/28876/28809/28937/28874/28940/28395/28450/28796/28825/28394/28822/28791/28449/8532/28793/2191/28913/28457/28461/2266/28816/3458/28420/28823/28797/4316/28817/28442/2244/28439/28434/5266/28392/28908/28815/28813/80070/28299/28919/4318/79444/3539/2243/51050/7471/716/3502/4224/3503/203100/54209/3075/140766/9447/838/28912/1311/2903/3514/3500/4325/715/3250/3501"
"GO:0016477","BP","GO:0016477","cell migration",160,0.289462557667139,2.28898520202711,0.00126422250316056,0.0224662119329564,0.0177231373689949,456,"tags=51%, list=32%, signal=39%","387695/6374/6423/28454/2637/154754/28834/28452/2147/6288/28424/6362/28907/28938/28776/1277/28876/28809/1237/115908/28937/131578/28874/10563/28940/28395/7857/28450/2838/3362/4015/28796/28825/28394/28822/28791/3929/8600/28449/10631/28793/2191/28913/4920/6372/28457/28461/28816/6289/3458/28420/28823/28797/28817/28442/7130/28439/28434/28392/28908/28815/8941/127435/1289/1278/28813/1588/338/1235/28299/28919/4318/3539/9358/643/5228/1281/54209/26585/28912/3494"
"GO:0050776","BP","GO:0050776","regulation of immune response",160,0.392461522820665,3.10347087838058,0.00126422250316056,0.0224662119329564,0.0177231373689949,616,"tags=72%, list=44%, signal=46%","28454/28455/28464/1401/28834/28391/28466/28452/2147/28424/28414/28401/28907/28385/28426/28938/28458/28776/1277/718/53833/28876/28809/28445/28396/28473/28937/28468/28467/28874/28444/10563/28940/28423/28395/28450/28796/28825/28394/28822/28791/3929/28388/28449/28448/28682/28793/28577/28913/28457/28461/2266/28816/28400/3458/28420/28823/28797/28817/28442/2244/28439/28434/28412/28392/28908/28815/2865/1278/28813/338/28299/28919/100423062/28653/3539/2243/716/3502/1281/3503/54209/3075/9447/28912/28589/3494/28409/3514/3500/715/3501/861/3952/3558/3538/6363/2214/3493/28410/3559/28820/3904/10673/11006/51284/2209/23547/10071/717/51311/257101/3507/8832/909/170482"
"GO:0002252","BP","GO:0002252","immune effector process",154,0.388014406767695,3.04793972744694,0.00127388535031847,0.0224662119329564,0.0177231373689949,531,"tags=64%, list=38%, signal=45%","28454/28455/28464/1401/28834/6037/28391/28466/28452/2147/28424/28414/28401/28907/28385/28426/28938/28458/28776/3240/718/53833/28876/28809/28445/970/28396/28473/28937/28468/28467/28874/28444/28940/28423/28395/28450/28796/28825/28394/28822/28791/3929/28388/28449/28448/28793/28913/6372/28457/28461/28816/28400/3458/28420/28823/28797/28817/28442/6036/7130/28439/28434/28412/28392/28908/28815/2865/3822/28813/1235/5553/28299/28919/100423062/4318/3539/716/3502/3503/54209/3075/9447/28912/3494/28409/3514/3500/715/3501/3952/3558/3538/6363/2214/3493/28410/3559/28820"
"GO:0006954","BP","GO:0006954","inflammatory response",137,0.342741635364942,2.63166866764506,0.00127713920817369,0.0224662119329564,0.0177231373689949,729,"tags=78%, list=52%, signal=42%","6374/28454/1401/28834/28452/2147/6288/28424/6362/28907/28938/28776/3240/718/53833/28876/28809/28937/28874/10563/28940/28395/7857/28450/5320/28796/28825/26279/28394/28822/28791/3929/8600/28449/28793/28913/57817/6372/28457/28461/28816/6289/114/3458/28420/28823/28797/28817/28442/2056/7130/28439/28434/28392/28908/28815/2865/28813/1588/1235/28299/28919/4318/3539/716/3502/3503/54209/3075/9447/28912/3514/3500/715/3250/7036/3501/3952/3558/3538/6363/3559/28820/51284/717/338557/51311/2335/6370/2213/89790/7076/713/4069/7850/79931/5176/2206/5169/81793/11326/140/7941/9332/714/199713/5054"
